game_id,player_id,official_minutes,derived_minutes,error,abs_error
22100053,203076,42.38333333333333,42.2,-0.18333333333333002,0.18333333333333002
22100053,201599,15.583333333333334,15.583333333333332,-1.7763568394002505e-15,1.7763568394002505e-15
22100053,1628370,38.8,38.8,0.0,0.0
22100053,201566,39.61666666666667,39.31666666666666,-0.30000000000000426,0.30000000000000426
22100053,200765,19.533333333333335,19.533333333333335,0.0,0.0
22100053,1630559,30.216666666666665,30.1,-0.11666666666666359,0.11666666666666359
22100053,2546,30.066666666666666,29.9,-0.16666666666666785,0.16666666666666785
22100053,2730,17.783333333333335,17.783333333333335,0.0,0.0
22100053,202340,0.0,0.0,0.0,0.0
22100053,201961,0.0,0.0,0.0,0.0
22100053,2544,0.0,0.0,0.0,0.0
22100053,1629640,23.433333333333334,23.28333333333333,-0.15000000000000213,0.15000000000000213
22100053,203926,17.316666666666666,17.2,-0.11666666666666714,0.11666666666666714
22100053,1627751,37.6,37.6,0.0,0.0
22100053,1628401,31.75,31.75,0.0,0.0
22100053,1627749,40.166666666666664,40.0,-0.1666666666666643,0.1666666666666643
22100053,1630170,35.28333333333333,35.03333333333333,-0.25,0.25
22100053,1629022,31.383333333333333,31.383333333333333,0.0,0.0
22100053,1629234,12.133333333333333,12.033333333333335,-0.09999999999999787,0.09999999999999787
22100053,1628966,29.45,29.450000000000003,3.552713678800501e-15,3.552713678800501e-15
22100053,201152,3.2666666666666666,3.266666666666667,4.440892098500626e-16,4.440892098500626e-16
22100053,1627854,3.2333333333333334,3.2333333333333334,0.0,0.0
22100053,1630200,0.0,0.0,0.0,0.0
22100053,1629111,0.0,0.0,0.0,0.0
22100053,1630563,0.0,0.0,0.0,0.0
22101058,203114,25.833333333333332,25.833333333333336,3.552713678800501e-15,3.552713678800501e-15
22101058,1626171,25.566666666666666,25.566666666666666,0.0,0.0
22101058,201572,20.45,20.283333333333335,-0.1666666666666643,0.1666666666666643
22101058,1628960,21.483333333333334,21.483333333333334,0.0,0.0
22101058,201950,23.583333333333332,23.583333333333332,0.0,0.0
22101058,201588,4.433333333333334,4.433333333333334,0.0,0.0
22101058,201586,21.033333333333335,21.03333333333333,-3.552713678800501e-15,3.552713678800501e-15
22101058,202083,16.683333333333334,16.683333333333334,0.0,0.0
22101058,1626192,20.316666666666666,20.316666666666666,0.0,0.0
22101058,1628975,27.733333333333334,27.733333333333334,0.0,0.0
22101058,1629670,20.883333333333333,20.883333333333333,0.0,0.0
22101058,203648,12.0,12.0,0.0,0.0
22101058,1630162,33.05,32.95,-0.09999999999999432,0.09999999999999432
22101058,1629020,32.13333333333333,31.933333333333334,-0.1999999999999993,0.1999999999999993
22101058,1626157,31.7,31.716666666666665,0.01666666666666572,0.01666666666666572
22101058,1626156,30.216666666666665,30.083333333333332,-0.13333333333333286,0.13333333333333286
22101058,201976,9.816666666666666,9.816666666666666,0.0,0.0
22101058,1627752,16.816666666666666,16.816666666666666,0.0,0.0
22101058,1627736,21.816666666666666,21.816666666666666,0.0,0.0
22101058,1629669,20.8,20.8,0.0,0.0
22101058,1629162,17.666666666666668,17.666666666666668,0.0,0.0
22101058,1629675,12.7,12.683333333333334,-0.01666666666666572,0.01666666666666572
22101058,1627774,3.6,3.6,0.0,0.0
22101058,1629006,3.6,3.6,0.0,0.0
22101058,1630233,3.6,3.6,0.0,0.0
22101058,1630195,2.4833333333333334,2.4833333333333334,0.0,0.0
22100654,1630529,34.36666666666667,34.36666666666667,0.0,0.0
22100654,1627742,35.016666666666666,35.016666666666666,0.0,0.0
22100654,202685,33.31666666666667,33.083333333333336,-0.23333333333333428,0.23333333333333428
22100654,1628404,38.766666666666666,38.766666666666666,0.0,0.0
22100654,1628984,33.11666666666667,33.11666666666667,0.0,0.0
22100654,1629637,14.683333333333334,14.700000000000001,0.016666666666667496,0.016666666666667496
22100654,202066,17.766666666666666,17.633333333333333,-0.13333333333333286,0.13333333333333286
22100654,1630631,14.883333333333333,14.883333333333333,0.0,0.0
22100654,1629638,18.083333333333332,18.083333333333332,0.0,0.0
22100654,1629109,0.0,0.0,0.0,0.0
22100654,1626195,0.0,0.0,0.0,0.0
22100654,1630230,0.0,0.0,0.0,0.0
22100654,1630530,0.0,0.0,0.0,0.0
22100654,203107,0.0,0.0,0.0,0.0
22100654,1628369,37.733333333333334,37.733333333333334,0.0,0.0
22100654,1629684,25.366666666666667,25.366666666666667,0.0,0.0
22100654,201143,25.433333333333334,25.35,-0.08333333333333215,0.08333333333333215
22100654,1627759,34.85,34.55,-0.30000000000000426,0.30000000000000426
22100654,203471,40.583333333333336,40.583333333333336,0.0,0.0
22100654,1626196,18.816666666666666,18.616666666666667,-0.1999999999999993,0.1999999999999993
22100654,1630202,10.75,10.75,0.0,0.0
22100654,202683,22.566666666666666,22.566666666666666,0.0,0.0
22100654,1629641,4.6,4.6,0.0,0.0
22100654,1630174,19.3,19.216666666666665,-0.0833333333333357,0.0833333333333357
22100654,1628981,0.0,0.0,0.0,0.0
22100654,1627823,0.0,0.0,0.0,0.0
22100654,1630271,0.0,0.0,0.0,0.0
22100006,203484,27.133333333333333,27.133333333333333,0.0,0.0
22100006,1628398,34.63333333333333,34.63333333333333,0.0,0.0
22100006,1629655,22.1,22.1,0.0,0.0
22100006,203078,34.1,33.88333333333333,-0.21666666666666856,0.21666666666666856
22100006,203915,26.15,26.15,0.0,0.0
22100006,1630166,20.866666666666667,20.866666666666667,0.0,0.0
22100006,1626149,25.9,25.8,-0.09999999999999787,0.09999999999999787
22100006,203526,22.933333333333334,22.933333333333334,0.0,0.0
22100006,202722,13.366666666666667,13.366666666666667,0.0,0.0
22100006,1628988,12.816666666666666,12.816666666666666,0.0,0.0
22100006,1630264,0.0,0.0,0.0,0.0
22100006,1630557,0.0,0.0,0.0,0.0
22100006,1630225,0.0,0.0,0.0,0.0
22100006,1630567,32.53333333333333,32.53333333333333,0.0,0.0
22100006,1628384,33.983333333333334,33.983333333333334,0.0,0.0
22100006,1630173,18.5,18.5,0.0,0.0
22100006,201609,21.65,21.53333333333333,-0.11666666666666714,0.11666666666666714
